url,label,title,comments,created_time,updated_time,closed_time
https://github.com/FederatedAI/FATE/issues/1535,[],Fate flow service can't be connected with standalone-fate-master-1.4.1,1,2020-07-02 03:23:49,2020-07-02 10:26:49,2020-07-02 10:26:49
https://github.com/FederatedAI/FATE/issues/1430,[],"""Hetero Feature Binning"" leaks extra information",7,2020-06-05 03:08:10,2021-07-02 08:41:32,2021-07-02 08:41:32
https://github.com/FederatedAI/FATE/issues/1410,[],the model and the predict score has not been  displayed  in the host fateboard for the homo_lr algorithm,2,2020-05-28 05:21:50,2020-06-16 07:48:43,2020-06-16 07:48:43
https://github.com/FederatedAI/FATE/issues/1409,[],"The error after the command ""docker-compose down and docker-compose up -d"" for the KubeFATE 1.4",1,2020-05-28 02:13:38,2020-06-01 11:25:17,2020-06-01 11:25:17
https://github.com/FederatedAI/FATE/issues/1408,['bug'],homo nn: problem with sparse_categorical_crossentropy loss in v1.4.0,2,2020-05-27 07:56:30,2020-06-29 07:37:48,2020-06-29 07:37:48
https://github.com/FederatedAI/FATE/issues/1399,[],a little bug in hetero_decision_tree_guest.py file,2,2020-05-20 12:26:47,2020-06-16 07:50:33,2020-06-16 07:50:32
https://github.com/FederatedAI/FATE/issues/1377,[],单机版fate1.4在运行推荐模型时报错,3,2020-05-18 07:20:58,2021-04-16 10:16:24,2021-04-14 08:16:49
https://github.com/FederatedAI/FATE/issues/1376,['bug'],使用全连接神经网络横向联邦学习进行手写体识别任务，报错,3,2020-05-18 07:13:36,2020-11-02 07:35:26,2020-11-02 07:32:44
https://github.com/FederatedAI/FATE/issues/1374,[],component_output_data api 导出的数据量问题,4,2020-05-15 02:11:04,2020-05-27 02:03:13,2020-05-27 02:03:13
https://github.com/FederatedAI/FATE/issues/1373,[],fate_flow service fail to start,1,2020-05-14 23:35:14,2020-05-15 00:07:29,2020-05-15 00:06:46
https://github.com/FederatedAI/FATE/issues/1328,[],intersection 匹配率不为1且不固定,4,2020-05-07 02:18:54,2020-05-27 01:56:18,2020-05-27 01:56:18
https://github.com/FederatedAI/FATE/issues/1247,['bug'],Wrong Party ID in Feature Names on Board for Stepwise,1,2020-04-27 07:31:53,2020-04-27 07:36:05,2020-04-27 07:36:05
https://github.com/FederatedAI/FATE/issues/1162,[], hetero_nn model : the  error of Backward Propagation Part II in README.md ,1,2020-04-15 02:39:06,2020-06-16 12:06:03,2020-06-16 12:06:03
https://github.com/FederatedAI/FATE/issues/1157,"['bug', 'federatedml']","横向联邦100w数据量在做predict的时候报错【ERROR: 'NoneType' object has no attribute 'unboxed'"" 】",2,2020-04-13 02:02:13,2020-06-15 05:49:54,2020-06-15 05:49:54
https://github.com/FederatedAI/FATE/issues/1156,[],有虚拟网桥的离线环境下安装集群模式后 toy example 不能正常运行,1,2020-04-12 14:20:53,2020-04-14 07:50:44,2020-04-14 07:50:44
https://github.com/FederatedAI/FATE/issues/1127,[],"standalone-deploy install FATE in host, error in init.sh script",1,2020-03-26 16:55:34,2020-04-15 06:12:24,2020-04-15 06:12:23
https://github.com/FederatedAI/FATE/issues/1089,"['bug', 'enhancement', 'federatedml']",Cannot Evaluate Multi-Class Prediction from Local Baseline,1,2020-03-11 07:43:32,2020-06-15 05:48:10,2020-06-15 05:48:10
https://github.com/FederatedAI/FATE/issues/1060,[],homo nn: Object of type 'MetricType' is not JSON serializable,2,2020-03-04 02:29:51,2020-03-05 06:51:27,2020-03-05 06:51:27
https://github.com/FederatedAI/FATE/issues/1055,[],table info - the count of upload data is 0,3,2020-03-03 09:41:23,2020-03-04 03:54:33,2020-03-04 03:31:30
https://github.com/FederatedAI/FATE/issues/1047,"['bug', 'federatedml']",Transfer Variable Cleaned before Being Sent by LinR & Poisson Host,1,2020-03-02 14:57:45,2020-03-03 02:34:58,2020-03-03 02:34:58
https://github.com/FederatedAI/FATE/issues/1009,"['bug', 'enhancement', 'federatedml']",Fix HeteroSecureBoost's error when host feature histogram is large.,1,2020-02-20 07:45:36,2020-03-06 12:25:55,2020-03-06 12:25:55
https://github.com/FederatedAI/FATE/issues/985,[],error when running quick_run.py,5,2020-02-14 09:45:32,2020-02-19 09:59:12,2020-02-19 09:59:12
https://github.com/FederatedAI/FATE/issues/980,['bug'],heter_logic_regression failed when use spark backend,3,2020-02-11 09:05:52,2020-05-11 14:12:31,2020-05-11 14:12:30
https://github.com/FederatedAI/FATE/issues/938,[],SPARK_HOME not found,3,2020-01-14 03:18:00,2020-04-20 07:03:41,2020-04-20 07:03:41
https://github.com/FederatedAI/FATE/issues/927,[],can't run job in 1.2,1,2020-01-08 08:33:48,2020-01-10 06:40:53,2020-01-10 06:40:53
https://github.com/FederatedAI/FATE/issues/897,[],"[hetero Poisson regression] The ""aggregate_forward"" is suspected to be mistakenly computed",2,2019-12-27 07:03:41,2020-01-16 02:15:49,2020-01-16 02:08:18
https://github.com/FederatedAI/FATE/issues/887,[],Can't execute the predict task,1,2019-12-25 06:27:07,2020-02-13 10:09:31,2020-02-13 10:09:30
https://github.com/FederatedAI/FATE/issues/872,[],Onehot moduel error when set need_run is false,1,2019-12-23 03:41:33,2020-02-17 04:05:16,2020-02-17 04:05:16
https://github.com/FederatedAI/FATE/issues/869,[],"[hetero linear regression] The host sends its ""forwards"" and ""loss_regular"" directly without encryption",2,2019-12-19 13:07:09,2020-02-17 03:49:22,2020-02-17 03:49:21
https://github.com/FederatedAI/FATE/issues/843,[],Can't start modeling task.,3,2019-12-12 12:57:20,2019-12-14 07:54:27,2019-12-14 07:54:27
https://github.com/FederatedAI/FATE/issues/830,[],how to limit number of job running,1,2019-12-09 07:58:03,2020-01-02 08:21:50,2020-01-02 08:21:49
https://github.com/FederatedAI/FATE/issues/827,[],query for all tables,2,2019-12-06 08:56:13,2020-01-02 08:32:05,2020-01-02 08:32:05
https://github.com/FederatedAI/FATE/issues/824,[],homo_breast_* example evaluation,1,2019-12-05 09:17:51,2019-12-06 16:17:31,2019-12-06 16:17:31
https://github.com/FederatedAI/FATE/issues/797,[],启动服务异常,3,2019-11-26 03:43:44,2019-12-23 06:36:41,2019-12-23 06:36:41
https://github.com/FederatedAI/FATE/issues/792,[],logic in quick_run.py may not right.,2,2019-11-25 09:30:37,2019-11-26 11:05:28,2019-11-26 11:05:28
https://github.com/FederatedAI/FATE/issues/788,[],ERROR.log was not found on the guest side,2,2019-11-23 07:54:43,2019-11-28 09:34:22,2019-11-28 09:34:22
https://github.com/FederatedAI/FATE/issues/777,[],homo_nn running failed,5,2019-11-13 07:16:03,2019-11-15 03:15:23,2019-11-15 03:15:23
https://github.com/FederatedAI/FATE/issues/773,[],Quick Start-Cluster Version，task failed,2,2019-11-12 10:52:35,2020-03-02 13:39:02,2020-03-02 13:39:02
https://github.com/FederatedAI/FATE/issues/755,[],fate_flow start failed,1,2019-11-05 03:40:04,2020-01-02 08:29:38,2020-01-02 08:29:38
https://github.com/FederatedAI/FATE/issues/753,[],storage-service-cxx start failed,4,2019-11-04 08:53:15,2020-04-15 06:16:09,2020-04-15 06:16:09
https://github.com/FederatedAI/FATE/issues/733,[],"The first time I run ”python quick_run.py“, I get an error when I run it again.",1,2019-10-29 12:17:15,2019-11-05 06:24:28,2019-11-05 06:24:28
https://github.com/FederatedAI/FATE/issues/724,[],An error occurred while running ‘sh build_standalone_docker.sh’,2,2019-10-28 10:43:04,2019-11-05 06:24:40,2019-11-05 06:24:40
https://github.com/FederatedAI/FATE/issues/701,[],Float Cannot be Used as Random Seed,1,2019-10-21 10:52:01,2019-10-21 10:54:43,2019-10-21 10:54:43
https://github.com/FederatedAI/FATE/issues/700,[],Fix Encrypt Param Check,1,2019-10-21 10:05:25,2019-10-21 10:06:01,2019-10-21 10:06:01
https://github.com/FederatedAI/FATE/issues/699,[],Fix Linear Regression Param Check,1,2019-10-21 09:58:17,2019-10-21 09:58:44,2019-10-21 09:58:44
https://github.com/FederatedAI/FATE/issues/698,['bug'],Fix param check for Poisson Regression ,1,2019-10-21 09:56:16,2019-10-21 09:57:31,2019-10-21 09:57:31
https://github.com/FederatedAI/FATE/issues/697,['bug'],Fix Poisson Regression Predict BUG,1,2019-10-21 09:52:30,2019-10-21 09:53:14,2019-10-21 09:53:14
https://github.com/FederatedAI/FATE/issues/695,['bug'],Fix secureboost export_model bug when run cross validation,1,2019-10-21 09:50:38,2019-11-04 11:20:40,2019-11-04 11:20:40
https://github.com/FederatedAI/FATE/issues/693,['bug'],"Fix bugs of model_base's flowid, parameter check of some module, dsl_parser bug""",1,2019-10-21 09:43:13,2019-11-04 11:22:03,2019-11-04 11:22:03
https://github.com/FederatedAI/FATE/issues/685,[],"Unreasonable time consumption, in an epoch of the hetero LR.",2,2019-10-18 09:04:47,2019-10-28 13:24:25,2019-10-28 11:18:10
https://github.com/FederatedAI/FATE/issues/683,[],"task failed, but task_executor.py on port 9380 still be alive",2,2019-10-18 02:28:17,2019-11-05 01:38:45,2019-11-05 01:38:45
https://github.com/FederatedAI/FATE/issues/679,[],wrong comments on function aggregate_forward() in hetero_lr_guest.py,1,2019-10-16 08:46:50,2019-10-18 08:46:36,2019-10-18 08:46:36
https://github.com/FederatedAI/FATE/issues/678,[],MySql install problems?,1,2019-10-15 03:41:01,2019-11-05 06:28:13,2019-11-05 06:28:13
https://github.com/FederatedAI/FATE/issues/669,[],Question about installing mysql when deploying cluster.,1,2019-10-14 10:15:02,2019-10-16 02:25:35,2019-10-16 02:25:35
https://github.com/FederatedAI/FATE/issues/660,[],Bin num not match bug,1,2019-10-11 11:21:26,2019-10-14 08:52:15,2019-10-14 08:52:15
https://github.com/FederatedAI/FATE/issues/646,['bug'],Fix bugs of use same flowid in predicting when validating train and validate data during each training epoch,1,2019-10-10 07:42:23,2019-10-10 10:23:59,2019-10-10 10:23:59
https://github.com/FederatedAI/FATE/issues/640,[],Cluster Host&Guest cannot receive pallier public key when running Hetero Logistic Regression training,1,2019-10-03 05:49:59,2019-11-05 06:29:12,2019-11-05 06:29:12
https://github.com/FederatedAI/FATE/issues/632,[],"run_toy_example.py——job running time exceed, please check federation or eggroll log——io.grpc.netty.shaded.io.netty.handler.codec.http2.Http2Exception$HeaderListSizeException: Header size exceeded max allowed size (8192)",1,2019-09-27 04:06:24,2019-09-28 01:06:04,2019-09-28 01:04:49
https://github.com/FederatedAI/FATE/issues/626,['bug'],Fix import error in eggroll api doc ,1,2019-09-26 10:01:26,2019-09-26 10:07:07,2019-09-26 10:07:07
https://github.com/FederatedAI/FATE/issues/625,[],"when uploaded data with dimension 2.5 million * 150, it came up with ""_end_unary_response_blocking"" error",2,2019-09-26 02:15:54,2019-11-05 06:32:34,2019-11-05 06:32:34
https://github.com/FederatedAI/FATE/issues/619,[],secboost example run failed,5,2019-09-25 08:23:07,2019-11-25 08:16:48,2019-10-11 12:25:47
https://github.com/FederatedAI/FATE/issues/588,[],Support  validation data evaluation during training process. ,1,2019-09-18 02:29:26,2019-11-04 11:26:00,2019-11-04 11:26:00
https://github.com/FederatedAI/FATE/issues/584,[],An InterSect  Issue,2,2019-09-16 02:06:48,2019-09-17 05:52:31,2019-09-17 05:52:31
https://github.com/FederatedAI/FATE/issues/583,[],How to change the default selected evaluation scores?,8,2019-09-15 08:48:26,2019-09-17 09:16:46,2019-09-17 09:16:46
https://github.com/FederatedAI/FATE/issues/579,[],io_exception rpc,3,2019-09-11 14:09:29,2019-09-17 05:52:59,2019-09-17 05:52:59
https://github.com/FederatedAI/FATE/issues/566,[],"Sometimes misreporting occurs, ValueError: job running time exceed, please check federation or eggroll log",4,2019-09-09 07:21:37,2019-11-04 11:27:04,2019-11-04 11:27:03
https://github.com/FederatedAI/FATE/issues/549,[],No module named 'federatedml.param.param' when run 'run_ftl_ct_standalone.sh',1,2019-09-05 08:50:04,2019-11-05 06:30:49,2019-11-05 06:30:49
https://github.com/FederatedAI/FATE/issues/540,[],KFold remote index bug,1,2019-09-04 09:49:39,2019-09-16 02:59:50,2019-09-16 02:59:49
https://github.com/FederatedAI/FATE/issues/529,[],Error when running the sh ./federatedml/test/run_test.sh after installing using manual,5,2019-09-03 06:54:08,2019-11-09 23:15:30,2019-11-05 06:23:07
https://github.com/FederatedAI/FATE/issues/522,[],sh run.sh guest fast ${host_table} ${host_namespace} failed,2,2019-09-02 14:08:08,2019-09-27 09:23:15,2019-09-12 01:14:39
https://github.com/FederatedAI/FATE/issues/518,['bug'],Fix bug: when run quick_run.py raise ImportError: cannot import name 'itemgetter',1,2019-08-29 16:35:51,2019-09-05 12:23:13,2019-09-05 12:23:13
https://github.com/FederatedAI/FATE/issues/506,[],Host should be able to store models with non-encrypted version in HomoLR,2,2019-08-26 02:52:30,2019-11-05 01:40:15,2019-11-05 01:40:15
https://github.com/FederatedAI/FATE/issues/502,['bug'],meet a bug when running logistic regression example,2,2019-08-23 06:50:56,2019-09-02 08:21:10,2019-09-02 08:21:10
https://github.com/FederatedAI/FATE/issues/459,['bug'],The Process running WorkFlow cannot stop,2,2019-08-16 17:07:57,2019-11-05 06:22:26,2019-11-05 06:22:26
https://github.com/FederatedAI/FATE/issues/453,[],Question about the usage of ftl,1,2019-08-16 07:52:42,2021-07-02 08:07:20,2021-07-02 08:07:20
https://github.com/FederatedAI/FATE/issues/392,[],the prediction can only predict part of the input data table,1,2019-08-08 08:52:12,2019-08-22 10:09:33,2019-08-22 10:09:33
https://github.com/FederatedAI/FATE/issues/390,[],Cluster deployment problem,2,2019-08-08 01:55:27,2019-08-22 09:55:57,2019-08-22 09:55:57
https://github.com/FederatedAI/FATE/issues/385,[],"when i run logistic_regression,i come to ""fail to post status running"" problem",2,2019-08-06 15:59:08,2019-08-20 14:08:04,2019-08-20 14:08:04
https://github.com/FederatedAI/FATE/issues/364,[],Deployment error happened after installing MySQL,1,2019-08-03 09:09:48,2019-08-09 12:28:01,2019-08-09 12:28:01
https://github.com/FederatedAI/FATE/issues/350,[],"When building a securetree model, if the user in the Party A don't have the data in the Party B, what will the model inference?",2,2019-08-01 11:37:07,2019-08-20 14:07:34,2019-08-20 14:07:34
https://github.com/FederatedAI/FATE/issues/313,[],Intermediate result visualizable.,1,2019-07-23 06:40:31,2019-08-29 14:20:42,2019-07-23 08:06:20
https://github.com/FederatedAI/FATE/issues/299,[],bug when test FATE,1,2019-07-19 09:58:34,2019-08-08 02:49:09,2019-08-08 02:49:09
https://github.com/FederatedAI/FATE/issues/296,[],bug when install at 7step,6,2019-07-18 13:20:57,2019-08-22 09:52:38,2019-08-22 09:52:38
https://github.com/FederatedAI/FATE/issues/294,[],Error: No such container:docker,9,2019-07-18 09:04:32,2020-04-14 08:03:22,2019-08-22 06:47:41
https://github.com/FederatedAI/FATE/issues/291,[],运行run_toy_example_cluster.sh guest一直卡住,2,2019-07-16 14:51:48,2019-08-20 14:11:06,2019-08-20 14:11:06
https://github.com/FederatedAI/FATE/issues/286,['bug'],v0.3.1 first test task fix bugs,1,2019-07-11 05:32:27,2019-08-29 14:20:41,2019-07-11 09:32:51
https://github.com/FederatedAI/FATE/issues/272,[],"About the new dependency ""redis""",2,2019-07-05 09:52:28,2019-07-11 14:08:57,2019-07-11 14:08:57
https://github.com/FederatedAI/FATE/issues/270,[],Data question of Hetero_lr ,3,2019-07-05 07:47:41,2019-07-09 03:28:09,2019-07-09 03:28:09
https://github.com/FederatedAI/FATE/issues/267,[],Minimization testing issue,2,2019-07-02 07:59:27,2019-08-22 06:49:25,2019-08-22 06:49:25
https://github.com/FederatedAI/FATE/issues/266,[],bugs when install FATE,1,2019-07-01 08:22:29,2019-08-22 09:52:18,2019-08-22 09:52:18
https://github.com/FederatedAI/FATE/issues/262,[],input_data.mapValues() returns null result in cluster deploy mode,9,2019-06-28 10:54:27,2019-07-08 03:43:12,2019-07-08 03:43:12
https://github.com/FederatedAI/FATE/issues/257,[],errors occures when  we use FATE,1,2019-06-24 12:57:36,2019-06-26 02:01:25,2019-06-26 02:01:25
https://github.com/FederatedAI/FATE/issues/256,[],General cross validation module,1,2019-06-24 09:18:59,2019-07-23 08:03:48,2019-07-23 08:03:48
https://github.com/FederatedAI/FATE/issues/255,[],Connection failed between parties after rebooting the server,1,2019-06-24 08:34:28,2020-06-10 13:34:13,2019-11-05 06:13:14
https://github.com/FederatedAI/FATE/issues/254,[],[cluster version]toy example failed,3,2019-06-24 07:28:37,2019-07-15 14:04:12,2019-06-25 06:23:50
https://github.com/FederatedAI/FATE/issues/253,[],Cluster version cannot load data,2,2019-06-24 02:48:18,2019-07-14 11:58:29,2019-07-14 11:58:29
https://github.com/FederatedAI/FATE/issues/245,[],Stop when runing the homo LR,1,2019-06-18 05:48:16,2019-11-05 06:12:59,2019-11-05 06:12:59
https://github.com/FederatedAI/FATE/issues/238,"['bug', 'enhancement']",fix federatedml serving bug and add key hit rate statistics,1,2019-06-18 02:39:37,2019-06-18 09:57:40,2019-06-18 09:57:40
https://github.com/FederatedAI/FATE/issues/230,['bug'],arch/api/utils/donwload.py fails to deserialize custom objects using pickle,1,2019-06-16 10:23:19,2019-08-22 09:48:09,2019-08-22 09:48:09
https://github.com/FederatedAI/FATE/issues/229,[],Stoping when the eggroll.table is used,6,2019-06-14 08:06:00,2019-06-18 07:15:17,2019-06-18 07:15:17
https://github.com/FederatedAI/FATE/issues/227,[],Quantile point query in statistic module,1,2019-06-13 08:24:54,2019-07-23 08:04:13,2019-07-23 08:04:13
https://github.com/FederatedAI/FATE/issues/226,[],"The post request in the ""workflow/status_tracer_decorator.py""",2,2019-06-13 03:33:03,2019-06-17 12:41:41,2019-06-17 12:41:41
https://github.com/FederatedAI/FATE/issues/225,[],what's the difference between online and offline module,1,2019-06-13 03:10:38,2019-06-17 12:41:55,2019-06-17 12:41:55
https://github.com/FederatedAI/FATE/issues/224,[],About the storage-service-cxx service.sh start,7,2019-06-13 02:43:22,2019-08-22 10:06:04,2019-08-22 10:06:04
https://github.com/FederatedAI/FATE/issues/222,[],Question about the cluster Logistics Regression Example,3,2019-06-12 05:46:19,2019-06-14 13:05:27,2019-06-14 13:05:27
https://github.com/FederatedAI/FATE/issues/219,[],About the auto-deploy.sh -- grpc instalment,12,2019-06-11 04:14:56,2019-08-22 09:56:26,2019-08-22 09:56:26
https://github.com/FederatedAI/FATE/issues/211,[],if not passed at ./federatedml/test/run_test.sh :34,3,2019-06-07 11:02:12,2019-06-21 09:49:36,2019-06-21 09:49:36
https://github.com/FederatedAI/FATE/issues/202,[],"debconf: delaying package configuration, since apt-utils is not installed",2,2019-06-04 06:27:47,2019-08-22 09:28:04,2019-08-22 09:28:03
https://github.com/FederatedAI/FATE/issues/193,[],Provide data transform in feature binning,1,2019-05-30 03:28:28,2019-07-23 08:04:50,2019-07-23 08:04:49
https://github.com/FederatedAI/FATE/issues/191,[],Lack of log infomation for feature selection.,1,2019-05-29 11:01:01,2019-06-11 01:47:18,2019-06-11 01:47:18
https://github.com/FederatedAI/FATE/issues/188,[],"seems 'remote' attribute is missing in the definition of the class RuntimeInstance in the file FATE/arch/api/__init__.py"" ",4,2019-05-27 12:52:27,2019-08-22 06:51:22,2019-08-22 06:51:22
https://github.com/FederatedAI/FATE/issues/184,[],The details of HomoLogisticRegression are different from `this paper`,2,2019-05-27 02:09:36,2019-06-14 13:18:56,2019-06-14 13:18:56
